"title","channel","url","date"
"'Schaatsers zijn vaak trouw aan hun merk'","sport_rss","http://www.volkskrant.nl/dossier-de-onderneming/schaatsers-zijn-vaak-trouw-aan-hun-merk~a3852063/","Mon, 16 Feb 2015 01:00:00 GMT"
"Grange pakt slalomgoud na uitglijder favoriet Hirscher","sport_rss","http://www.volkskrant.nl/sport/grange-pakt-slalomgoud-na-uitglijder-favoriet-hirscher~a3852092/","Sun, 15 Feb 2015 22:36:00 GMT"
"Inzet Veltman onzeker voor duel met Legia","sport_rss","http://www.volkskrant.nl/sport/inzet-veltman-onzeker-voor-duel-met-legia~a3852011/","Sun, 15 Feb 2015 18:52:00 GMT"
"Heemskerk blijft Kromowidjojo voor in Amiens","sport_rss","http://www.volkskrant.nl/sport/heemskerk-blijft-kromowidjojo-voor-in-amiens~a3851988/","Sun, 15 Feb 2015 18:14:00 GMT"
"Arsenal dankzij 2 goals Giroud verder in FA Cup","sport_rss","http://www.volkskrant.nl/sport/arsenal-dankzij-2-goals-giroud-verder-in-fa-cup~a3851982/","Sun, 15 Feb 2015 18:10:00 GMT"
"Galavoorstelling Barcelona tegen Levante","sport_rss","http://www.volkskrant.nl/sport/galavoorstelling-barcelona-tegen-levante~a3851981/","Sun, 15 Feb 2015 18:08:00 GMT"
"Kishna maakt 5000ste treffer Ajax in Eredivisie","sport_rss","http://www.volkskrant.nl/dossier-eredivisie/kishna-maakt-5000ste-treffer-ajax-in-eredivisie~a3851977/","Sun, 15 Feb 2015 17:39:00 GMT"
"Ajax knokt zich in enerverend duel langs FC Twente","sport_rss","http://www.volkskrant.nl/dossier-eredivisie/ajax-knokt-zich-in-enerverend-duel-langs-fc-twente~a3851976/","Sun, 15 Feb 2015 17:37:00 GMT"
"Wereldrecord skivliegen opnieuw verbeterd","sport_rss","http://www.volkskrant.nl/sport/wereldrecord-skivliegen-opnieuw-verbeterd~a3851940/","Sun, 15 Feb 2015 17:23:00 GMT"
"Jans: Als trainer moet ik niet zo stom zijn","sport_rss","http://www.volkskrant.nl/dossier-eredivisie/jans-als-trainer-moet-ik-niet-zo-stom-zijn~a3851972/","Sun, 15 Feb 2015 17:12:00 GMT"
"Wawrinka zet Berdych opzij en pakt titel in Rotterdam","sport_rss","http://www.volkskrant.nl/sport/wawrinka-zet-berdych-opzij-en-pakt-titel-in-rotterdam~a3851968/","Sun, 15 Feb 2015 16:48:00 GMT"
"Bradford knikkert ook Sunderland uit de FA Cup","sport_rss","http://www.volkskrant.nl/sport/bradford-knikkert-ook-sunderland-uit-de-fa-cup~a3851966/","Sun, 15 Feb 2015 16:44:00 GMT"
"Europese titel voor Deens badmintonteam","sport_rss","http://www.volkskrant.nl/sport/europese-titel-voor-deens-badmintonteam~a3851962/","Sun, 15 Feb 2015 16:13:00 GMT"
"Fransman Haller schrijft historie met kwartet treffers","sport_rss","http://www.volkskrant.nl/dossier-eredivisie/fransman-haller-schrijft-historie-met-kwartet-treffers~a3851959/","Sun, 15 Feb 2015 16:11:00 GMT"
"Ook slechte generale Roma voor kraker tegen Feyenoord","sport_rss","http://www.volkskrant.nl/sport/ook-slechte-generale-roma-voor-kraker-tegen-feyenoord~a3851933/","Sun, 15 Feb 2015 15:53:00 GMT"
"Wereldbeker voor shorttrackers","sport_rss","http://www.volkskrant.nl/sport/wereldbeker-voor-shorttrackers~a3851952/","Sun, 15 Feb 2015 15:35:00 GMT"
"Irene Schouten verovert goud op massastart","sport_rss","http://www.volkskrant.nl/sport/irene-schouten-verovert-goud-op-massastart~a3851954/","Sun, 15 Feb 2015 15:31:00 GMT"
"Fransman Haller steelt show met  vier goals in 'dieprood' duel","sport_rss","http://www.volkskrant.nl/dossier-eredivisie/fransman-haller-steelt-show-met-vier-goals-in-dieprood-duel~a3851923/","Sun, 15 Feb 2015 15:25:00 GMT"
"Weer Chinese topman verdacht van corruptie","video_rss","http://www.volkskrant.nl/dossier-china/weer-chinese-topman-verdacht-van-corruptie~a3852400/","Mon, 16 Feb 2015 10:21:00 GMT"
"Het spektakel van de Maastrichtse 'Machseuverdrach'","video_rss","http://www.volkskrant.nl/leven/het-spektakel-van-de-maastrichtse-machseuverdrach~a3852079/","Mon, 16 Feb 2015 09:43:00 GMT"
"Romeinse politie rekent op rustige AS Roma - Feyenoord","video_rss","http://www.volkskrant.nl/sport/romeinse-politie-rekent-op-rustige-as-roma-feyenoord~a3852427/","Mon, 16 Feb 2015 09:39:00 GMT"
"Meer afhankelijkheid van bijstand in Noorden","video_rss","http://www.volkskrant.nl/economie/meer-afhankelijkheid-van-bijstand-in-noorden~a3852429/","Mon, 16 Feb 2015 09:33:00 GMT"
"Winkelverkopen stijgen voor het eerst sinds 2008","video_rss","http://www.volkskrant.nl/economie/winkelverkopen-stijgen-voor-het-eerst-sinds-2008~a3852419/","Mon, 16 Feb 2015 09:21:00 GMT"
"Luis Enrique waakt voor euforie bij Barcelona","video_rss","http://www.volkskrant.nl/sport/luis-enrique-waakt-voor-euforie-bij-barcelona~a3852371/","Mon, 16 Feb 2015 09:16:00 GMT"
"Leger Oekraïne meldt dood vier soldaten sinds bestand","video_rss","http://www.volkskrant.nl/buitenland/leger-oekraine-meldt-dood-vier-soldaten-sinds-bestand~a3852393/","Mon, 16 Feb 2015 09:13:00 GMT"
"Robben waarschuwt voor snelle Brazilianen bij Sjachtar","video_rss","http://www.volkskrant.nl/sport/robben-waarschuwt-voor-snelle-brazilianen-bij-sjachtar~a3852390/","Mon, 16 Feb 2015 08:34:00 GMT"
"'Dader Kopenhagen deed alsof hij dronken was'","video_rss","http://www.volkskrant.nl/buitenland/dader-kopenhagen-deed-alsof-hij-dronken-was~a3852367/","Mon, 16 Feb 2015 08:12:00 GMT"
"V&D vandaag voor rechter om loonsverlaging","video_rss","http://www.volkskrant.nl/economie/vd-vandaag-voor-rechter-om-loonsverlaging~a3852325/","Mon, 16 Feb 2015 07:49:00 GMT"
"Massale uittocht van Feyenoord-fans naar Rome","video_rss","http://www.volkskrant.nl/dossier-eredivisie/massale-uittocht-van-feyenoord-fans-naar-rome~a3852362/","Mon, 16 Feb 2015 07:23:00 GMT"
"Staat verkoopt Reaal met verlies","video_rss","http://www.volkskrant.nl/economie/staat-verkoopt-reaal-met-verlies~a3852355/","Mon, 16 Feb 2015 06:42:00 GMT"
"Westen wint in productiefste All Star Game ooit","video_rss","http://www.volkskrant.nl/sport/westen-wint-in-productiefste-all-star-game-ooit~a3852351/","Mon, 16 Feb 2015 06:33:00 GMT"
"Het sportweekeinde in vijf minuten: het zilver van Ireen, Tarzan, de vier van Dost","video_rss","http://www.volkskrant.nl/dossier-de-vijf-sportmomenten-van-het-weekeinde/het-sportweekeinde-in-vijf-minuten-het-zilver-van-ireen-tarzan-de-vier-van-dost~a3852093/","Mon, 16 Feb 2015 06:30:00 GMT"
"Tientallen leden Islamitische Staat gedood in Libië","video_rss","http://www.volkskrant.nl/buitenland/tientallen-leden-islamitische-staat-gedood-in-libie~a3852006/","Mon, 16 Feb 2015 06:26:00 GMT"
"Nederlandse tennissers vallen uit top-100","video_rss","http://www.volkskrant.nl/sport/nederlandse-tennissers-vallen-uit-top-100~a3852348/","Mon, 16 Feb 2015 06:10:00 GMT"
"Wolkbreuk en schietpartij hinderen Braziliaans carnaval","video_rss","http://www.volkskrant.nl/buitenland/wolkbreuk-en-schietpartij-hinderen-braziliaans-carnaval~a3852321/","Mon, 16 Feb 2015 02:53:00 GMT"
"James Bond-schurk Louis Jourdan (93) overleden","video_rss","http://www.volkskrant.nl/film/james-bond-schurk-louis-jourdan-93-overleden~a3852318/","Mon, 16 Feb 2015 01:47:00 GMT"
"Feyenoord zakt door ondergrens en verliest tweede plaats uit oog","video_rss","http://www.volkskrant.nl/dossier-eredivisie/feyenoord-zakt-door-ondergrens-en-verliest-tweede-plaats-uit-oog~a3852080/","Mon, 16 Feb 2015 01:23:00 GMT"
"Rob van Essen wint Biesheuvelprijs","video_rss","http://www.volkskrant.nl/boeken/rob-van-essen-wint-biesheuvelprijs~a3852055/","Mon, 16 Feb 2015 01:00:00 GMT"
"China is met tegenzin een wereldmacht","video_rss","http://www.volkskrant.nl/opinie/china-is-met-tegenzin-een-wereldmacht~a3852018/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ik vind het niet zo erg meer om sombere gedachten te hebben'","video_rss","http://www.volkskrant.nl/muziek/ik-vind-het-niet-zo-erg-meer-om-sombere-gedachten-te-hebben~a3851998/","Mon, 16 Feb 2015 01:00:00 GMT"
"De test van Joeskov","video_rss","http://www.volkskrant.nl/dossier-peter-middendorp/de-test-van-joeskov~a3851975/","Mon, 16 Feb 2015 01:00:00 GMT"
"Man in hetzelfde tijgerpak als mijn dochter","video_rss","http://www.volkskrant.nl/dossier-aaf-brandt-corstius/man-in-hetzelfde-tijgerpak-als-mijn-dochter~a3851978/","Mon, 16 Feb 2015 01:00:00 GMT"
"Slachtoffers van de aanslag in Denemarken","video_rss","http://www.volkskrant.nl/buitenland/slachtoffers-van-de-aanslag-in-denemarken~a3852075/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ga naar huis en laat je dierbaren weten dat je veilig bent'","video_rss","http://www.volkskrant.nl/buitenland/ga-naar-huis-en-laat-je-dierbaren-weten-dat-je-veilig-bent~a3852072/","Mon, 16 Feb 2015 01:00:00 GMT"
"Hoe ROC Leiden ten onder ging aan zijn dromen","video_rss","http://www.volkskrant.nl/binnenland/hoe-roc-leiden-ten-onder-ging-aan-zijn-dromen~a3852068/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ik was geen olympisch kampioen, maar een politiek onbenul'","video_rss","http://www.volkskrant.nl/sport/ik-was-geen-olympisch-kampioen-maar-een-politiek-onbenul~a3852065/","Mon, 16 Feb 2015 01:00:00 GMT"
"In VS wordt de lucht alleen maar droger en heter","video_rss","http://www.volkskrant.nl/wetenschap/in-vs-wordt-de-lucht-alleen-maar-droger-en-heter~a3852095/","Mon, 16 Feb 2015 01:00:00 GMT"
"De Denen zijn niet bang, wel geschrokken","video_rss","http://www.volkskrant.nl/buitenland/de-denen-zijn-niet-bang-wel-geschrokken~a3852088/","Mon, 16 Feb 2015 01:00:00 GMT"
"Lezersbrieven over: censuur bij carnaval, de niet-excellente burger en de ggz","video_rss","http://www.volkskrant.nl/dossier-brieven/lezersbrieven-over-censuur-bij-carnaval-de-niet-excellente-burger-en-de-ggz~a3852032/","Mon, 16 Feb 2015 01:00:00 GMT"
"In Oekraïne blijft fragiel bestand overeind","video_rss","http://www.volkskrant.nl/buitenland/in-oekraine-blijft-fragiel-bestand-overeind~a3852062/","Mon, 16 Feb 2015 01:00:00 GMT"
"Mohammed als een hond, Jezus als een pedofiel","video_rss","http://www.volkskrant.nl/buitenland/mohammed-als-een-hond-jezus-als-een-pedofiel~a3852058/","Mon, 16 Feb 2015 01:00:00 GMT"
"'In ons werk gaat het om zo veel meer dan seks'","video_rss","http://www.volkskrant.nl/leven/in-ons-werk-gaat-het-om-zo-veel-meer-dan-seks~a3852048/","Mon, 16 Feb 2015 01:00:00 GMT"
"Solo out af a dream, Lauren!, Toughest place to be","video_rss","http://www.volkskrant.nl/dossier-tv-tips/solo-out-af-a-dream-lauren-toughest-place-to-be~a3851991/","Mon, 16 Feb 2015 01:00:00 GMT"
"Een zilveren weekeinde bekoort Wüst niet","video_rss","http://www.volkskrant.nl/sport/een-zilveren-weekeinde-bekoort-wust-niet~a3852094/","Mon, 16 Feb 2015 01:00:00 GMT"
"VVD'ers hebben last van 'neerwaartse jaloezie'","video_rss","http://www.volkskrant.nl/dossier-commentaar/vvders-hebben-last-van-neerwaartse-jaloezie~a3852017/","Mon, 16 Feb 2015 01:00:00 GMT"
"Van der Hart sluit hectische week af met winst en een vuist","video_rss","http://www.volkskrant.nl/sport/van-der-hart-sluit-hectische-week-af-met-winst-en-een-vuist~a3852111/","Mon, 16 Feb 2015 01:00:00 GMT"
"Minstens zo snel als vorig jaar","video_rss","http://www.volkskrant.nl/sport/minstens-zo-snel-als-vorig-jaar~a3851994/","Mon, 16 Feb 2015 01:00:00 GMT"
"Davis bedankt Thialf met tranen","video_rss","http://www.volkskrant.nl/sport/davis-bedankt-thialf-met-tranen~a3852097/","Mon, 16 Feb 2015 01:00:00 GMT"
"Weer Chinese topman verdacht van corruptie","video_binnenland_rss","http://www.volkskrant.nl/dossier-china/weer-chinese-topman-verdacht-van-corruptie~a3852400/","Mon, 16 Feb 2015 10:21:00 GMT"
"Het spektakel van de Maastrichtse 'Machseuverdrach'","video_binnenland_rss","http://www.volkskrant.nl/leven/het-spektakel-van-de-maastrichtse-machseuverdrach~a3852079/","Mon, 16 Feb 2015 09:43:00 GMT"
"Romeinse politie rekent op rustige AS Roma - Feyenoord","video_binnenland_rss","http://www.volkskrant.nl/sport/romeinse-politie-rekent-op-rustige-as-roma-feyenoord~a3852427/","Mon, 16 Feb 2015 09:39:00 GMT"
"Meer afhankelijkheid van bijstand in Noorden","video_binnenland_rss","http://www.volkskrant.nl/economie/meer-afhankelijkheid-van-bijstand-in-noorden~a3852429/","Mon, 16 Feb 2015 09:33:00 GMT"
"Winkelverkopen stijgen voor het eerst sinds 2008","video_binnenland_rss","http://www.volkskrant.nl/economie/winkelverkopen-stijgen-voor-het-eerst-sinds-2008~a3852419/","Mon, 16 Feb 2015 09:21:00 GMT"
"Luis Enrique waakt voor euforie bij Barcelona","video_binnenland_rss","http://www.volkskrant.nl/sport/luis-enrique-waakt-voor-euforie-bij-barcelona~a3852371/","Mon, 16 Feb 2015 09:16:00 GMT"
"Leger Oekraïne meldt dood vier soldaten sinds bestand","video_binnenland_rss","http://www.volkskrant.nl/buitenland/leger-oekraine-meldt-dood-vier-soldaten-sinds-bestand~a3852393/","Mon, 16 Feb 2015 09:13:00 GMT"
"Robben waarschuwt voor snelle Brazilianen bij Sjachtar","video_binnenland_rss","http://www.volkskrant.nl/sport/robben-waarschuwt-voor-snelle-brazilianen-bij-sjachtar~a3852390/","Mon, 16 Feb 2015 08:34:00 GMT"
"'Dader Kopenhagen deed alsof hij dronken was'","video_binnenland_rss","http://www.volkskrant.nl/buitenland/dader-kopenhagen-deed-alsof-hij-dronken-was~a3852367/","Mon, 16 Feb 2015 08:12:00 GMT"
"V&D vandaag voor rechter om loonsverlaging","video_binnenland_rss","http://www.volkskrant.nl/economie/vd-vandaag-voor-rechter-om-loonsverlaging~a3852325/","Mon, 16 Feb 2015 07:49:00 GMT"
"Massale uittocht van Feyenoord-fans naar Rome","video_binnenland_rss","http://www.volkskrant.nl/dossier-eredivisie/massale-uittocht-van-feyenoord-fans-naar-rome~a3852362/","Mon, 16 Feb 2015 07:23:00 GMT"
"Staat verkoopt Reaal met verlies","video_binnenland_rss","http://www.volkskrant.nl/economie/staat-verkoopt-reaal-met-verlies~a3852355/","Mon, 16 Feb 2015 06:42:00 GMT"
"Westen wint in productiefste All Star Game ooit","video_binnenland_rss","http://www.volkskrant.nl/sport/westen-wint-in-productiefste-all-star-game-ooit~a3852351/","Mon, 16 Feb 2015 06:33:00 GMT"
"Het sportweekeinde in vijf minuten: het zilver van Ireen, Tarzan, de vier van Dost","video_binnenland_rss","http://www.volkskrant.nl/dossier-de-vijf-sportmomenten-van-het-weekeinde/het-sportweekeinde-in-vijf-minuten-het-zilver-van-ireen-tarzan-de-vier-van-dost~a3852093/","Mon, 16 Feb 2015 06:30:00 GMT"
"Tientallen leden Islamitische Staat gedood in Libië","video_binnenland_rss","http://www.volkskrant.nl/buitenland/tientallen-leden-islamitische-staat-gedood-in-libie~a3852006/","Mon, 16 Feb 2015 06:26:00 GMT"
"Nederlandse tennissers vallen uit top-100","video_binnenland_rss","http://www.volkskrant.nl/sport/nederlandse-tennissers-vallen-uit-top-100~a3852348/","Mon, 16 Feb 2015 06:10:00 GMT"
"Wolkbreuk en schietpartij hinderen Braziliaans carnaval","video_binnenland_rss","http://www.volkskrant.nl/buitenland/wolkbreuk-en-schietpartij-hinderen-braziliaans-carnaval~a3852321/","Mon, 16 Feb 2015 02:53:00 GMT"
"James Bond-schurk Louis Jourdan (93) overleden","video_binnenland_rss","http://www.volkskrant.nl/film/james-bond-schurk-louis-jourdan-93-overleden~a3852318/","Mon, 16 Feb 2015 01:47:00 GMT"
"Feyenoord zakt door ondergrens en verliest tweede plaats uit oog","video_binnenland_rss","http://www.volkskrant.nl/dossier-eredivisie/feyenoord-zakt-door-ondergrens-en-verliest-tweede-plaats-uit-oog~a3852080/","Mon, 16 Feb 2015 01:23:00 GMT"
"Rob van Essen wint Biesheuvelprijs","video_binnenland_rss","http://www.volkskrant.nl/boeken/rob-van-essen-wint-biesheuvelprijs~a3852055/","Mon, 16 Feb 2015 01:00:00 GMT"
"China is met tegenzin een wereldmacht","video_binnenland_rss","http://www.volkskrant.nl/opinie/china-is-met-tegenzin-een-wereldmacht~a3852018/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ik vind het niet zo erg meer om sombere gedachten te hebben'","video_binnenland_rss","http://www.volkskrant.nl/muziek/ik-vind-het-niet-zo-erg-meer-om-sombere-gedachten-te-hebben~a3851998/","Mon, 16 Feb 2015 01:00:00 GMT"
"De test van Joeskov","video_binnenland_rss","http://www.volkskrant.nl/dossier-peter-middendorp/de-test-van-joeskov~a3851975/","Mon, 16 Feb 2015 01:00:00 GMT"
"Man in hetzelfde tijgerpak als mijn dochter","video_binnenland_rss","http://www.volkskrant.nl/dossier-aaf-brandt-corstius/man-in-hetzelfde-tijgerpak-als-mijn-dochter~a3851978/","Mon, 16 Feb 2015 01:00:00 GMT"
"Slachtoffers van de aanslag in Denemarken","video_binnenland_rss","http://www.volkskrant.nl/buitenland/slachtoffers-van-de-aanslag-in-denemarken~a3852075/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ga naar huis en laat je dierbaren weten dat je veilig bent'","video_binnenland_rss","http://www.volkskrant.nl/buitenland/ga-naar-huis-en-laat-je-dierbaren-weten-dat-je-veilig-bent~a3852072/","Mon, 16 Feb 2015 01:00:00 GMT"
"Hoe ROC Leiden ten onder ging aan zijn dromen","video_binnenland_rss","http://www.volkskrant.nl/binnenland/hoe-roc-leiden-ten-onder-ging-aan-zijn-dromen~a3852068/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ik was geen olympisch kampioen, maar een politiek onbenul'","video_binnenland_rss","http://www.volkskrant.nl/sport/ik-was-geen-olympisch-kampioen-maar-een-politiek-onbenul~a3852065/","Mon, 16 Feb 2015 01:00:00 GMT"
"In VS wordt de lucht alleen maar droger en heter","video_binnenland_rss","http://www.volkskrant.nl/wetenschap/in-vs-wordt-de-lucht-alleen-maar-droger-en-heter~a3852095/","Mon, 16 Feb 2015 01:00:00 GMT"
"De Denen zijn niet bang, wel geschrokken","video_binnenland_rss","http://www.volkskrant.nl/buitenland/de-denen-zijn-niet-bang-wel-geschrokken~a3852088/","Mon, 16 Feb 2015 01:00:00 GMT"
"Lezersbrieven over: censuur bij carnaval, de niet-excellente burger en de ggz","video_binnenland_rss","http://www.volkskrant.nl/dossier-brieven/lezersbrieven-over-censuur-bij-carnaval-de-niet-excellente-burger-en-de-ggz~a3852032/","Mon, 16 Feb 2015 01:00:00 GMT"
"In Oekraïne blijft fragiel bestand overeind","video_binnenland_rss","http://www.volkskrant.nl/buitenland/in-oekraine-blijft-fragiel-bestand-overeind~a3852062/","Mon, 16 Feb 2015 01:00:00 GMT"
"Mohammed als een hond, Jezus als een pedofiel","video_binnenland_rss","http://www.volkskrant.nl/buitenland/mohammed-als-een-hond-jezus-als-een-pedofiel~a3852058/","Mon, 16 Feb 2015 01:00:00 GMT"
"'In ons werk gaat het om zo veel meer dan seks'","video_binnenland_rss","http://www.volkskrant.nl/leven/in-ons-werk-gaat-het-om-zo-veel-meer-dan-seks~a3852048/","Mon, 16 Feb 2015 01:00:00 GMT"
"Een zilveren weekeinde bekoort Wüst niet","video_binnenland_rss","http://www.volkskrant.nl/sport/een-zilveren-weekeinde-bekoort-wust-niet~a3852094/","Mon, 16 Feb 2015 01:00:00 GMT"
"Solo out af a dream, Lauren!, Toughest place to be","video_binnenland_rss","http://www.volkskrant.nl/dossier-tv-tips/solo-out-af-a-dream-lauren-toughest-place-to-be~a3851991/","Mon, 16 Feb 2015 01:00:00 GMT"
"VVD'ers hebben last van 'neerwaartse jaloezie'","video_binnenland_rss","http://www.volkskrant.nl/dossier-commentaar/vvders-hebben-last-van-neerwaartse-jaloezie~a3852017/","Mon, 16 Feb 2015 01:00:00 GMT"
"Van der Hart sluit hectische week af met winst en een vuist","video_binnenland_rss","http://www.volkskrant.nl/sport/van-der-hart-sluit-hectische-week-af-met-winst-en-een-vuist~a3852111/","Mon, 16 Feb 2015 01:00:00 GMT"
"Minstens zo snel als vorig jaar","video_binnenland_rss","http://www.volkskrant.nl/sport/minstens-zo-snel-als-vorig-jaar~a3851994/","Mon, 16 Feb 2015 01:00:00 GMT"
"Davis bedankt Thialf met tranen","video_binnenland_rss","http://www.volkskrant.nl/sport/davis-bedankt-thialf-met-tranen~a3852097/","Mon, 16 Feb 2015 01:00:00 GMT"
"Weer Chinese topman verdacht van corruptie","video_buitenland_rss","http://www.volkskrant.nl/dossier-china/weer-chinese-topman-verdacht-van-corruptie~a3852400/","Mon, 16 Feb 2015 10:21:00 GMT"
"Het spektakel van de Maastrichtse 'Machseuverdrach'","video_buitenland_rss","http://www.volkskrant.nl/leven/het-spektakel-van-de-maastrichtse-machseuverdrach~a3852079/","Mon, 16 Feb 2015 09:43:00 GMT"
"Romeinse politie rekent op rustige AS Roma - Feyenoord","video_buitenland_rss","http://www.volkskrant.nl/sport/romeinse-politie-rekent-op-rustige-as-roma-feyenoord~a3852427/","Mon, 16 Feb 2015 09:39:00 GMT"
"Meer afhankelijkheid van bijstand in Noorden","video_buitenland_rss","http://www.volkskrant.nl/economie/meer-afhankelijkheid-van-bijstand-in-noorden~a3852429/","Mon, 16 Feb 2015 09:33:00 GMT"
"Winkelverkopen stijgen voor het eerst sinds 2008","video_buitenland_rss","http://www.volkskrant.nl/economie/winkelverkopen-stijgen-voor-het-eerst-sinds-2008~a3852419/","Mon, 16 Feb 2015 09:21:00 GMT"
"Luis Enrique waakt voor euforie bij Barcelona","video_buitenland_rss","http://www.volkskrant.nl/sport/luis-enrique-waakt-voor-euforie-bij-barcelona~a3852371/","Mon, 16 Feb 2015 09:16:00 GMT"
"Leger Oekraïne meldt dood vier soldaten sinds bestand","video_buitenland_rss","http://www.volkskrant.nl/buitenland/leger-oekraine-meldt-dood-vier-soldaten-sinds-bestand~a3852393/","Mon, 16 Feb 2015 09:13:00 GMT"
"Robben waarschuwt voor snelle Brazilianen bij Sjachtar","video_buitenland_rss","http://www.volkskrant.nl/sport/robben-waarschuwt-voor-snelle-brazilianen-bij-sjachtar~a3852390/","Mon, 16 Feb 2015 08:34:00 GMT"
"'Dader Kopenhagen deed alsof hij dronken was'","video_buitenland_rss","http://www.volkskrant.nl/buitenland/dader-kopenhagen-deed-alsof-hij-dronken-was~a3852367/","Mon, 16 Feb 2015 08:12:00 GMT"
"V&D vandaag voor rechter om loonsverlaging","video_buitenland_rss","http://www.volkskrant.nl/economie/vd-vandaag-voor-rechter-om-loonsverlaging~a3852325/","Mon, 16 Feb 2015 07:49:00 GMT"
"Massale uittocht van Feyenoord-fans naar Rome","video_buitenland_rss","http://www.volkskrant.nl/dossier-eredivisie/massale-uittocht-van-feyenoord-fans-naar-rome~a3852362/","Mon, 16 Feb 2015 07:23:00 GMT"
"Staat verkoopt Reaal met verlies","video_buitenland_rss","http://www.volkskrant.nl/economie/staat-verkoopt-reaal-met-verlies~a3852355/","Mon, 16 Feb 2015 06:42:00 GMT"
"Westen wint in productiefste All Star Game ooit","video_buitenland_rss","http://www.volkskrant.nl/sport/westen-wint-in-productiefste-all-star-game-ooit~a3852351/","Mon, 16 Feb 2015 06:33:00 GMT"
"Het sportweekeinde in vijf minuten: het zilver van Ireen, Tarzan, de vier van Dost","video_buitenland_rss","http://www.volkskrant.nl/dossier-de-vijf-sportmomenten-van-het-weekeinde/het-sportweekeinde-in-vijf-minuten-het-zilver-van-ireen-tarzan-de-vier-van-dost~a3852093/","Mon, 16 Feb 2015 06:30:00 GMT"
"Tientallen leden Islamitische Staat gedood in Libië","video_buitenland_rss","http://www.volkskrant.nl/buitenland/tientallen-leden-islamitische-staat-gedood-in-libie~a3852006/","Mon, 16 Feb 2015 06:26:00 GMT"
"Nederlandse tennissers vallen uit top-100","video_buitenland_rss","http://www.volkskrant.nl/sport/nederlandse-tennissers-vallen-uit-top-100~a3852348/","Mon, 16 Feb 2015 06:10:00 GMT"
"Wolkbreuk en schietpartij hinderen Braziliaans carnaval","video_buitenland_rss","http://www.volkskrant.nl/buitenland/wolkbreuk-en-schietpartij-hinderen-braziliaans-carnaval~a3852321/","Mon, 16 Feb 2015 02:53:00 GMT"
"James Bond-schurk Louis Jourdan (93) overleden","video_buitenland_rss","http://www.volkskrant.nl/film/james-bond-schurk-louis-jourdan-93-overleden~a3852318/","Mon, 16 Feb 2015 01:47:00 GMT"
"Feyenoord zakt door ondergrens en verliest tweede plaats uit oog","video_buitenland_rss","http://www.volkskrant.nl/dossier-eredivisie/feyenoord-zakt-door-ondergrens-en-verliest-tweede-plaats-uit-oog~a3852080/","Mon, 16 Feb 2015 01:23:00 GMT"
"Rob van Essen wint Biesheuvelprijs","video_buitenland_rss","http://www.volkskrant.nl/boeken/rob-van-essen-wint-biesheuvelprijs~a3852055/","Mon, 16 Feb 2015 01:00:00 GMT"
"China is met tegenzin een wereldmacht","video_buitenland_rss","http://www.volkskrant.nl/opinie/china-is-met-tegenzin-een-wereldmacht~a3852018/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ik vind het niet zo erg meer om sombere gedachten te hebben'","video_buitenland_rss","http://www.volkskrant.nl/muziek/ik-vind-het-niet-zo-erg-meer-om-sombere-gedachten-te-hebben~a3851998/","Mon, 16 Feb 2015 01:00:00 GMT"
"De test van Joeskov","video_buitenland_rss","http://www.volkskrant.nl/dossier-peter-middendorp/de-test-van-joeskov~a3851975/","Mon, 16 Feb 2015 01:00:00 GMT"
"Man in hetzelfde tijgerpak als mijn dochter","video_buitenland_rss","http://www.volkskrant.nl/dossier-aaf-brandt-corstius/man-in-hetzelfde-tijgerpak-als-mijn-dochter~a3851978/","Mon, 16 Feb 2015 01:00:00 GMT"
"Slachtoffers van de aanslag in Denemarken","video_buitenland_rss","http://www.volkskrant.nl/buitenland/slachtoffers-van-de-aanslag-in-denemarken~a3852075/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ga naar huis en laat je dierbaren weten dat je veilig bent'","video_buitenland_rss","http://www.volkskrant.nl/buitenland/ga-naar-huis-en-laat-je-dierbaren-weten-dat-je-veilig-bent~a3852072/","Mon, 16 Feb 2015 01:00:00 GMT"
"Hoe ROC Leiden ten onder ging aan zijn dromen","video_buitenland_rss","http://www.volkskrant.nl/binnenland/hoe-roc-leiden-ten-onder-ging-aan-zijn-dromen~a3852068/","Mon, 16 Feb 2015 01:00:00 GMT"
"'Ik was geen olympisch kampioen, maar een politiek onbenul'","video_buitenland_rss","http://www.volkskrant.nl/sport/ik-was-geen-olympisch-kampioen-maar-een-politiek-onbenul~a3852065/","Mon, 16 Feb 2015 01:00:00 GMT"
"In VS wordt de lucht alleen maar droger en heter","video_buitenland_rss","http://www.volkskrant.nl/wetenschap/in-vs-wordt-de-lucht-alleen-maar-droger-en-heter~a3852095/","Mon, 16 Feb 2015 01:00:00 GMT"
"De Denen zijn niet bang, wel geschrokken","video_buitenland_rss","http://www.volkskrant.nl/buitenland/de-denen-zijn-niet-bang-wel-geschrokken~a3852088/","Mon, 16 Feb 2015 01:00:00 GMT"
